CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200194,0,45.0,COMPANYINVITED,1,8.0,SMALLBUSINESS,MALE,3,4.0,SUPERDELUXE,3.0,DIVORCED,1.0,0,4,1,0.0,AVP,31792.0
200197,0,42.0,COMPANYINVITED,1,27.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,3.0,MARRIED,3.0,0,2,0,0.0,MANAGER,20265.0
200198,0,38.0,SELFENQUIRY,1,8.0,SALARIED,MALE,2,3.0,DELUXE,3.0,DIVORCED,1.0,0,2,0,1.0,MANAGER,21553.0
200199,0,38.0,SELFENQUIRY,1,35.0,LARGEBUSINESS,MALE,2,3.0,DELUXE,3.0,DIVORCED,4.0,0,2,0,1.0,MANAGER,21261.0
200201,0,49.0,COMPANYINVITED,1,24.0,SALARIED,MALE,3,3.0,DELUXE,3.0,MARRIED,2.0,1,2,0,1.0,MANAGER,21804.0
200203,0,40.0,SELFENQUIRY,1,25.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,3.0,DIVORCED,1.0,1,2,1,1.0,MANAGER,17741.0
200204,1,38.0,SELFENQUIRY,1,35.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,5.0,DIVORCED,1.0,1,3,0,1.0,MANAGER,21673.0
200205,1,29.0,SELFENQUIRY,3,33.0,SMALLBUSINESS,FEMALE,2,3.0,STANDARD,3.0,DIVORCED,2.0,0,3,1,1.0,SENIORMANAGER,22639.0
200206,0,22.0,SELFENQUIRY,1,11.0,SALARIED,MALE,2,2.0,BASIC,4.0,MARRIED,2.0,1,4,0,0.0,EXECUTIVE,17328.0
200207,0,36.0,COMPANYINVITED,1,24.0,SMALLBUSINESS,FEMALE,3,3.0,BASIC,3.0,SINGLE,2.0,0,3,1,2.0,EXECUTIVE,17153.0
200209,0,46.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,3,3.0,STANDARD,5.0,MARRIED,1.0,0,2,0,0.0,SENIORMANAGER,24396.0
200210,1,32.0,SELFENQUIRY,3,10.0,SMALLBUSINESS,MALE,2,5.0,STANDARD,3.0,DIVORCED,2.0,0,2,1,1.0,SENIORMANAGER,25400.0
200211,0,30.0,COMPANYINVITED,1,6.0,SALARIED,MALE,2,4.0,STANDARD,3.0,UNMARRIED,2.0,0,5,1,1.0,SENIORMANAGER,23474.0
200212,0,27.0,COMPANYINVITED,3,26.0,SALARIED,FEMALE,2,3.0,DELUXE,3.0,UNMARRIED,2.0,0,2,1,1.0,MANAGER,24981.0
200213,0,51.0,SELFENQUIRY,1,14.0,SALARIED,MALE,2,4.0,STANDARD,4.0,DIVORCED,6.0,0,3,1,1.0,SENIORMANAGER,27490.0
200214,1,30.0,SELFENQUIRY,1,9.0,LARGEBUSINESS,FEMALE,2,3.0,BASIC,5.0,SINGLE,6.0,1,4,1,1.0,EXECUTIVE,17657.0
200215,0,41.0,SELFENQUIRY,3,12.0,SALARIED,FEMALE,3,3.0,STANDARD,3.0,SINGLE,4.0,1,2,0,1.0,SENIORMANAGER,28591.0
200216,1,30.0,COMPANYINVITED,3,32.0,SMALLBUSINESS,FEMALE,2,4.0,DELUXE,5.0,UNMARRIED,6.0,0,2,0,1.0,MANAGER,21696.0
200217,1,29.0,SELFENQUIRY,1,6.0,LARGEBUSINESS,MALE,2,3.0,BASIC,3.0,SINGLE,1.0,0,2,0,0.0,EXECUTIVE,17058.0
200218,0,45.0,COMPANYINVITED,3,12.0,SMALLBUSINESS,FEMALE,2,4.0,STANDARD,3.0,UNMARRIED,7.0,0,4,1,0.0,SENIORMANAGER,23865.0
200219,0,54.0,SELFENQUIRY,3,9.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,5.0,DIVORCED,3.0,0,4,1,1.0,MANAGER,20940.0
200220,0,36.0,SELFENQUIRY,1,11.0,SALARIED,MALE,3,3.0,DELUXE,4.0,SINGLE,1.0,0,2,0,2.0,MANAGER,20914.0
200221,0,33.0,SELFENQUIRY,1,10.0,SMALLBUSINESS,FEMALE,2,4.0,BASIC,4.0,DIVORCED,7.0,0,4,0,0.0,EXECUTIVE,17622.0
200222,0,37.0,COMPANYINVITED,1,17.0,SALARIED,MALE,2,3.0,STANDARD,3.0,MARRIED,2.0,1,3,0,1.0,SENIORMANAGER,27185.0
200223,0,38.0,SELFENQUIRY,3,9.0,SALARIED,MALE,3,3.0,STANDARD,3.0,MARRIED,1.0,0,2,1,1.0,SENIORMANAGER,25609.0
200225,0,59.0,SELFENQUIRY,1,9.0,SALARIED,MALE,3,4.0,BASIC,3.0,DIVORCED,4.0,0,3,0,1.0,EXECUTIVE,17177.0
200226,0,37.0,COMPANYINVITED,3,10.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,MARRIED,5.0,0,4,1,0.0,EXECUTIVE,17177.0
200227,0,29.0,COMPANYINVITED,3,6.0,SMALLBUSINESS,FEMALE,2,3.0,STANDARD,3.0,DIVORCED,2.0,0,3,1,0.0,SENIORMANAGER,22918.0
200228,0,35.0,COMPANYINVITED,3,6.0,SMALLBUSINESS,FEMALE,3,3.0,STANDARD,3.0,UNMARRIED,2.0,0,5,1,0.0,SENIORMANAGER,23789.0
200229,1,29.0,SELFENQUIRY,1,24.0,SMALLBUSINESS,MALE,2,4.0,BASIC,3.0,SINGLE,2.0,1,3,0,1.0,EXECUTIVE,17389.0
200230,0,52.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,2,4.0,BASIC,3.0,SINGLE,1.0,0,3,0,0.0,EXECUTIVE,18212.0
200231,0,42.0,SELFENQUIRY,1,10.0,LARGEBUSINESS,MALE,2,3.0,KING,3.0,DIVORCED,2.0,0,2,0,1.0,VP,34232.0
200232,0,59.0,SELFENQUIRY,2,12.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,DIVORCED,1.0,0,4,1,0.0,EXECUTIVE,17267.0
200233,0,50.0,SELFENQUIRY,3,6.0,SMALLBUSINESS,FEMALE,3,3.0,KING,3.0,MARRIED,4.0,0,2,1,1.0,VP,34517.0
200234,1,33.0,SELFENQUIRY,1,20.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,DIVORCED,6.0,1,2,0,1.0,EXECUTIVE,17436.0
200235,0,43.0,SELFENQUIRY,3,22.0,SMALLBUSINESS,FEMALE,3,3.0,SUPERDELUXE,3.0,DIVORCED,6.0,1,3,0,1.0,AVP,31064.0
200236,1,33.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,2,3.0,BASIC,5.0,DIVORCED,1.0,0,3,1,0.0,EXECUTIVE,17707.0
200237,0,52.0,COMPANYINVITED,3,8.0,SALARIED,MALE,3,4.0,KING,3.0,SINGLE,2.0,1,2,1,2.0,VP,34068.0
200240,0,39.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,FEMALE,3,3.0,BASIC,3.0,MARRIED,1.0,0,3,0,1.0,EXECUTIVE,17232.0
200242,0,41.0,SELFENQUIRY,1,25.0,SALARIED,MALE,2,3.0,DELUXE,5.0,MARRIED,3.0,0,2,1,0.0,MANAGER,18072.0
200243,0,40.0,SELFENQUIRY,1,30.0,LARGEBUSINESS,MALE,3,3.0,DELUXE,3.0,MARRIED,2.0,0,3,1,1.0,MANAGER,18319.0
200244,0,45.0,SELFENQUIRY,1,6.0,SALARIED,MALE,3,2.0,KING,3.0,DIVORCED,1.0,0,4,1,2.0,VP,34202.0
200245,0,31.0,COMPANYINVITED,1,9.0,SMALLBUSINESS,MALE,3,3.0,STANDARD,3.0,MARRIED,1.0,0,4,1,2.0,SENIORMANAGER,28675.0
200246,0,33.0,SELFENQUIRY,1,11.0,SALARIED,FEMALE,3,4.0,BASIC,3.0,DIVORCED,2.0,0,2,0,2.0,EXECUTIVE,17911.0
200247,0,34.0,SELFENQUIRY,1,8.0,SALARIED,MALE,2,4.0,DELUXE,5.0,DIVORCED,7.0,0,4,0,1.0,MANAGER,20957.0
200249,0,45.0,COMPANYINVITED,1,13.0,SALARIED,MALE,3,2.0,DELUXE,3.0,DIVORCED,5.0,0,2,0,2.0,MANAGER,21434.0
200250,1,37.0,COMPANYINVITED,1,16.0,SMALLBUSINESS,MALE,3,3.0,STANDARD,3.0,MARRIED,7.0,0,3,1,2.0,SENIORMANAGER,25048.0
200251,0,39.0,COMPANYINVITED,1,8.0,LARGEBUSINESS,FEMALE,3,3.0,STANDARD,3.0,UNMARRIED,1.0,0,2,1,1.0,SENIORMANAGER,25938.0
200252,0,29.0,SELFENQUIRY,1,21.0,SALARIED,MALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,3,0,0.0,EXECUTIVE,17340.0
200253,0,42.0,SELFENQUIRY,1,23.0,SALARIED,FEMALE,2,2.0,DELUXE,5.0,UNMARRIED,4.0,1,2,0,0.0,MANAGER,21545.0
200254,0,29.0,SELFENQUIRY,3,26.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,3.0,MARRIED,3.0,0,2,1,1.0,MANAGER,21931.0
200256,0,42.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,FEMALE,2,4.0,BASIC,5.0,MARRIED,1.0,1,4,1,0.0,EXECUTIVE,17593.0
200257,0,40.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,MALE,2,3.0,KING,3.0,MARRIED,1.0,0,5,0,0.0,VP,34436.0
200258,0,51.0,SELFENQUIRY,1,6.0,SALARIED,MALE,3,3.0,BASIC,3.0,DIVORCED,2.0,0,4,1,0.0,EXECUTIVE,17723.0
200260,0,32.0,COMPANYINVITED,1,13.0,SALARIED,MALE,3,2.0,BASIC,4.0,DIVORCED,2.0,0,2,0,1.0,EXECUTIVE,17794.0
200261,0,38.0,COMPANYINVITED,3,8.0,SALARIED,MALE,2,4.0,DELUXE,3.0,DIVORCED,4.0,0,5,1,1.0,MANAGER,20249.0
200262,0,32.0,SELFENQUIRY,1,8.0,LARGEBUSINESS,MALE,2,4.0,DELUXE,5.0,SINGLE,5.0,0,4,0,1.0,MANAGER,17176.0
200263,0,46.0,SELFENQUIRY,3,8.0,LARGEBUSINESS,FEMALE,3,5.0,SUPERDELUXE,4.0,DIVORCED,4.0,1,5,1,2.0,AVP,31872.0
200265,0,29.0,SELFENQUIRY,3,8.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,4.0,DIVORCED,3.0,0,4,0,1.0,MANAGER,21644.0
200266,0,31.0,SELFENQUIRY,1,29.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,DIVORCED,1.0,0,3,1,1.0,MANAGER,20582.0
200268,0,45.0,SELFENQUIRY,1,26.0,SMALLBUSINESS,MALE,3,3.0,SUPERDELUXE,3.0,DIVORCED,1.0,1,3,0,0.0,AVP,28496.0
200269,0,36.0,SELFENQUIRY,1,12.0,SALARIED,MALE,2,3.0,BASIC,3.0,DIVORCED,1.0,0,5,1,1.0,EXECUTIVE,18210.0
200270,0,55.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,2,3.0,KING,5.0,SINGLE,1.0,1,2,1,0.0,VP,34045.0
200271,1,47.0,COMPANYINVITED,1,35.0,SALARIED,MALE,2,3.0,STANDARD,4.0,DIVORCED,2.0,1,3,1,0.0,SENIORMANAGER,26849.0
200272,0,28.0,SELFENQUIRY,1,15.0,SMALLBUSINESS,MALE,3,3.0,BASIC,3.0,DIVORCED,2.0,0,2,1,1.0,EXECUTIVE,17070.0
200273,0,37.0,SELFENQUIRY,3,12.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,DIVORCED,5.0,0,3,0,0.0,MANAGER,21502.0
200274,0,21.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,3,4.0,BASIC,3.0,SINGLE,2.0,0,5,1,1.0,EXECUTIVE,18230.0
200275,0,37.0,COMPANYINVITED,1,6.0,SMALLBUSINESS,FEMALE,1,3.0,STANDARD,3.0,MARRIED,3.0,1,3,0,0.0,SENIORMANAGER,28603.0
200276,0,35.0,SELFENQUIRY,1,28.0,SALARIED,FEMALE,3,2.0,STANDARD,4.0,MARRIED,1.0,0,5,1,1.0,SENIORMANAGER,26996.0
200277,0,38.0,SELFENQUIRY,3,13.0,SMALLBUSINESS,FEMALE,2,2.0,DELUXE,5.0,MARRIED,2.0,1,3,0,0.0,MANAGER,20605.0
200278,0,26.0,COMPANYINVITED,1,6.0,SALARIED,FEMALE,2,3.0,DELUXE,4.0,MARRIED,2.0,0,5,0,1.0,MANAGER,21397.0
200279,0,50.0,SELFENQUIRY,1,10.0,SALARIED,MALE,3,3.0,KING,4.0,MARRIED,4.0,0,5,1,0.0,VP,34144.0
200280,0,53.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,2,3.0,SUPERDELUXE,3.0,DIVORCED,4.0,1,5,0,0.0,AVP,32584.0
200281,0,42.0,SELFENQUIRY,3,6.0,SALARIED,MALE,2,3.0,DELUXE,3.0,DIVORCED,2.0,0,3,1,0.0,MANAGER,19907.0
200283,0,55.0,SELFENQUIRY,1,26.0,LARGEBUSINESS,MALE,2,3.0,DELUXE,3.0,DIVORCED,4.0,1,2,1,1.0,MANAGER,20415.0
200285,0,37.0,SELFENQUIRY,1,6.0,SALARIED,FEMALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,2,1,1.0,EXECUTIVE,17115.0
200286,1,44.0,COMPANYINVITED,1,30.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,4.0,1,5,0,1.0,EXECUTIVE,18161.0
200287,0,38.0,SELFENQUIRY,1,29.0,SALARIED,MALE,2,3.0,DELUXE,3.0,MARRIED,1.0,0,3,0,0.0,MANAGER,20745.0
200288,1,26.0,SELFENQUIRY,1,22.0,SMALLBUSINESS,MALE,2,3.0,BASIC,4.0,MARRIED,3.0,1,2,1,1.0,EXECUTIVE,17373.0
200289,0,28.0,SELFENQUIRY,1,14.0,SALARIED,FEMALE,3,3.0,BASIC,3.0,SINGLE,2.0,0,4,0,1.0,EXECUTIVE,18310.0
200290,0,49.0,COMPANYINVITED,1,16.0,SALARIED,FEMALE,2,3.0,KING,5.0,SINGLE,1.0,1,3,0,0.0,VP,33665.0
200292,0,31.0,COMPANYINVITED,3,11.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,4.0,MARRIED,2.0,0,3,0,1.0,EXECUTIVE,17789.0
200293,1,26.0,SELFENQUIRY,3,10.0,SMALLBUSINESS,MALE,2,4.0,DELUXE,3.0,SINGLE,2.0,1,2,1,1.0,MANAGER,20828.0
200294,0,37.0,COMPANYINVITED,1,15.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,DIVORCED,2.0,1,2,0,0.0,EXECUTIVE,17326.0
200295,0,42.0,COMPANYINVITED,3,32.0,SMALLBUSINESS,FEMALE,3,3.0,SUPERDELUXE,4.0,DIVORCED,6.0,0,3,1,2.0,AVP,28525.0
200296,1,18.0,SELFENQUIRY,1,9.0,SALARIED,MALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,4,0,0.0,EXECUTIVE,16420.0
200297,0,35.0,SELFENQUIRY,3,22.0,SMALLBUSINESS,MALE,3,3.0,STANDARD,4.0,DIVORCED,1.0,0,2,1,2.0,SENIORMANAGER,23020.0
200299,0,51.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,MALE,2,5.0,DELUXE,4.0,MARRIED,6.0,0,2,0,0.0,MANAGER,20482.0
200300,0,41.0,SELFENQUIRY,3,8.0,SALARIED,MALE,2,3.0,SUPERDELUXE,4.0,SINGLE,2.0,0,3,1,0.0,AVP,31015.0
200301,0,18.0,SELFENQUIRY,3,16.0,SMALLBUSINESS,FEMALE,3,4.0,BASIC,3.0,SINGLE,2.0,0,2,1,2.0,EXECUTIVE,16200.0
200302,0,28.0,SELFENQUIRY,1,22.0,SMALLBUSINESS,MALE,3,2.0,DELUXE,5.0,SINGLE,1.0,0,5,0,2.0,MANAGER,20661.0
200303,0,31.0,SELFENQUIRY,3,13.0,LARGEBUSINESS,MALE,3,2.0,DELUXE,3.0,DIVORCED,5.0,0,2,1,0.0,MANAGER,21929.0
200304,0,39.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,2,2.0,STANDARD,3.0,MARRIED,1.0,0,3,1,0.0,SENIORMANAGER,24613.0
200305,0,36.0,COMPANYINVITED,1,30.0,SALARIED,FEMALE,2,3.0,DELUXE,4.0,DIVORCED,1.0,0,3,0,0.0,MANAGER,20674.0
200306,0,32.0,SELFENQUIRY,3,13.0,SALARIED,MALE,3,4.0,DELUXE,3.0,DIVORCED,2.0,0,3,1,2.0,MANAGER,20484.0
200307,0,38.0,SELFENQUIRY,1,31.0,SALARIED,FEMALE,2,4.0,STANDARD,4.0,DIVORCED,4.0,0,3,1,0.0,SENIORMANAGER,27061.0
200308,0,58.0,COMPANYINVITED,1,6.0,SALARIED,MALE,2,5.0,DELUXE,3.0,MARRIED,3.0,1,2,1,1.0,MANAGER,20660.0
200310,0,31.0,SELFENQUIRY,2,8.0,SALARIED,MALE,3,4.0,DELUXE,5.0,DIVORCED,4.0,0,3,0,1.0,MANAGER,21410.0
200311,0,45.0,COMPANYINVITED,1,13.0,SALARIED,MALE,3,3.0,STANDARD,5.0,MARRIED,2.0,0,2,1,2.0,SENIORMANAGER,20210.0
200312,0,31.0,SELFENQUIRY,1,8.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,1.0,1,4,1,1.0,EXECUTIVE,17695.0
200313,0,33.0,COMPANYINVITED,1,11.0,SALARIED,FEMALE,3,3.0,STANDARD,4.0,DIVORCED,7.0,0,3,1,2.0,SENIORMANAGER,26878.0
200314,0,39.0,SELFENQUIRY,1,16.0,SMALLBUSINESS,MALE,2,3.0,SUPERDELUXE,5.0,DIVORCED,2.0,1,3,1,1.0,AVP,32068.0
200315,0,43.0,COMPANYINVITED,1,16.0,SALARIED,FEMALE,2,3.0,BASIC,3.0,SINGLE,1.0,0,5,0,1.0,EXECUTIVE,17455.0
200316,0,49.0,SELFENQUIRY,1,6.0,LARGEBUSINESS,FEMALE,2,4.0,SUPERDELUXE,3.0,SINGLE,1.0,1,3,1,0.0,AVP,28964.0
200318,0,27.0,SELFENQUIRY,1,11.0,SALARIED,FEMALE,2,3.0,BASIC,4.0,SINGLE,2.0,1,3,0,1.0,EXECUTIVE,17478.0
200319,0,32.0,SELFENQUIRY,3,14.0,LARGEBUSINESS,FEMALE,3,4.0,DELUXE,4.0,DIVORCED,2.0,1,2,1,0.0,MANAGER,20228.0
200321,0,31.0,SELFENQUIRY,3,13.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,MARRIED,5.0,0,2,0,0.0,MANAGER,22547.0
200324,0,30.0,SELFENQUIRY,1,34.0,SMALLBUSINESS,FEMALE,3,3.0,DELUXE,3.0,DIVORCED,2.0,0,3,0,2.0,MANAGER,20775.0
200325,0,31.0,COMPANYINVITED,1,13.0,SALARIED,FEMALE,2,4.0,STANDARD,3.0,DIVORCED,2.0,0,2,1,1.0,SENIORMANAGER,23943.0
200326,0,39.0,COMPANYINVITED,1,5.0,SMALLBUSINESS,MALE,2,4.0,KING,3.0,DIVORCED,2.0,0,5,1,1.0,VP,34272.0
200327,1,39.0,SELFENQUIRY,3,9.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,3.0,DIVORCED,5.0,1,4,1,1.0,MANAGER,20238.0
200329,0,47.0,SELFENQUIRY,1,11.0,SALARIED,MALE,2,3.0,KING,3.0,DIVORCED,5.0,0,2,0,1.0,VP,33300.0
200330,0,43.0,COMPANYINVITED,1,16.0,SALARIED,FEMALE,2,4.0,DELUXE,3.0,MARRIED,2.0,0,3,0,0.0,MANAGER,20257.0
200331,0,27.0,COMPANYINVITED,3,6.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,4.0,DIVORCED,1.0,1,2,0,2.0,MANAGER,21349.0
200333,0,43.0,SELFENQUIRY,1,13.0,SALARIED,FEMALE,2,3.0,STANDARD,5.0,DIVORCED,1.0,0,5,1,0.0,SENIORMANAGER,24985.0
200335,0,40.0,SELFENQUIRY,3,6.0,SMALLBUSINESS,MALE,2,5.0,DELUXE,3.0,DIVORCED,3.0,1,3,1,0.0,MANAGER,22457.0
200336,1,29.0,SELFENQUIRY,1,14.0,SALARIED,MALE,3,5.0,BASIC,5.0,DIVORCED,2.0,1,3,1,1.0,EXECUTIVE,17119.0
200338,0,30.0,SELFENQUIRY,3,11.0,SMALLBUSINESS,FEMALE,1,4.0,DELUXE,3.0,MARRIED,2.0,0,2,0,0.0,MANAGER,21118.0
200339,0,27.0,SELFENQUIRY,3,14.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,4.0,DIVORCED,2.0,0,2,0,0.0,MANAGER,21214.0
200340,0,37.0,SELFENQUIRY,1,11.0,SMALLBUSINESS,MALE,3,3.0,DELUXE,3.0,MARRIED,1.0,0,3,0,0.0,MANAGER,21347.0
200341,0,38.0,SELFENQUIRY,1,21.0,SALARIED,MALE,3,4.0,STANDARD,3.0,MARRIED,1.0,1,5,1,1.0,SENIORMANAGER,26510.0
200342,0,31.0,SELFENQUIRY,1,13.0,SMALLBUSINESS,FEMALE,2,3.0,STANDARD,3.0,UNMARRIED,2.0,1,4,1,1.0,SENIORMANAGER,22143.0
200343,0,29.0,SELFENQUIRY,3,16.0,SMALLBUSINESS,FEMALE,2,4.0,DELUXE,4.0,MARRIED,2.0,1,5,0,1.0,MANAGER,23268.0
200344,0,35.0,SELFENQUIRY,1,11.0,LARGEBUSINESS,MALE,3,3.0,STANDARD,4.0,UNMARRIED,1.0,0,3,0,0.0,SENIORMANAGER,23095.0
200345,0,23.0,SELFENQUIRY,1,32.0,SALARIED,MALE,2,3.0,BASIC,3.0,MARRIED,2.0,0,2,1,1.0,EXECUTIVE,17904.0
200346,0,41.0,SELFENQUIRY,1,12.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,4.0,SINGLE,7.0,1,3,1,0.0,MANAGER,21032.0
200347,0,47.0,COMPANYINVITED,3,10.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,3.0,SINGLE,4.0,0,4,0,1.0,MANAGER,17976.0
200348,0,42.0,SELFENQUIRY,1,29.0,SALARIED,FEMALE,2,3.0,SUPERDELUXE,3.0,SINGLE,3.0,0,3,0,0.0,AVP,30992.0
200350,0,42.0,SELFENQUIRY,2,8.0,LARGEBUSINESS,MALE,2,3.0,BASIC,3.0,MARRIED,1.0,1,4,1,0.0,EXECUTIVE,17696.0
200351,0,32.0,SELFENQUIRY,1,8.0,SMALLBUSINESS,FEMALE,3,3.0,BASIC,4.0,DIVORCED,2.0,0,4,0,0.0,EXECUTIVE,17370.0
200352,0,48.0,SELFENQUIRY,3,35.0,SMALLBUSINESS,FEMALE,3,3.0,STANDARD,3.0,DIVORCED,4.0,0,4,0,0.0,SENIORMANAGER,27504.0
200353,0,37.0,SELFENQUIRY,1,12.0,SMALLBUSINESS,MALE,2,2.0,DELUXE,5.0,MARRIED,5.0,1,3,1,1.0,MANAGER,20974.0
200355,0,26.0,SELFENQUIRY,3,6.0,SALARIED,MALE,2,3.0,DELUXE,3.0,DIVORCED,2.0,0,5,1,0.0,MANAGER,20296.0
200356,0,42.0,SELFENQUIRY,1,8.0,SALARIED,MALE,3,4.0,DELUXE,3.0,UNMARRIED,4.0,0,2,0,1.0,MANAGER,21781.0
200357,1,21.0,COMPANYINVITED,3,6.0,LARGEBUSINESS,FEMALE,2,4.0,BASIC,4.0,SINGLE,2.0,1,5,1,1.0,EXECUTIVE,17174.0
200358,0,36.0,COMPANYINVITED,3,6.0,SMALLBUSINESS,FEMALE,2,3.0,DELUXE,3.0,UNMARRIED,5.0,0,2,1,1.0,MANAGER,21653.0
200359,0,36.0,COMPANYINVITED,3,9.0,SMALLBUSINESS,MALE,2,4.0,STANDARD,3.0,DIVORCED,5.0,0,2,0,1.0,SENIORMANAGER,24699.0
200360,0,57.0,SELFENQUIRY,1,6.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,3.0,DIVORCED,3.0,0,3,1,1.0,MANAGER,21755.0
200361,0,40.0,SELFENQUIRY,1,16.0,SALARIED,FEMALE,2,2.0,BASIC,3.0,DIVORCED,4.0,1,3,0,1.0,EXECUTIVE,17213.0
200362,0,21.0,COMPANYINVITED,3,15.0,SMALLBUSINESS,MALE,2,3.0,BASIC,3.0,SINGLE,2.0,0,4,0,0.0,EXECUTIVE,17610.0
200363,1,33.0,SELFENQUIRY,3,11.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,3.0,SINGLE,2.0,1,2,1,0.0,EXECUTIVE,17851.0
200365,0,46.0,COMPANYINVITED,1,13.0,SMALLBUSINESS,FEMALE,1,3.0,DELUXE,3.0,DIVORCED,3.0,0,5,0,0.0,MANAGER,20258.0
200366,1,41.0,COMPANYINVITED,3,10.0,SMALLBUSINESS,MALE,2,3.0,DELUXE,4.0,UNMARRIED,2.0,0,3,1,0.0,MANAGER,24355.0
200367,0,50.0,SELFENQUIRY,1,16.0,LARGEBUSINESS,MALE,3,4.0,STANDARD,3.0,UNMARRIED,7.0,0,5,0,2.0,SENIORMANAGER,25496.0
200368,1,40.0,SELFENQUIRY,3,28.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,DIVORCED,3.0,1,3,1,1.0,MANAGER,21380.0
200369,0,31.0,SELFENQUIRY,1,15.0,SALARIED,MALE,2,4.0,BASIC,4.0,SINGLE,1.0,1,3,1,0.0,EXECUTIVE,17657.0
200370,1,21.0,SELFENQUIRY,3,18.0,SALARIED,FEMALE,2,2.0,BASIC,4.0,SINGLE,2.0,0,5,0,1.0,EXECUTIVE,17716.0
200371,0,29.0,SELFENQUIRY,1,29.0,SALARIED,MALE,2,3.0,BASIC,3.0,SINGLE,1.0,0,3,1,0.0,EXECUTIVE,17201.0
200372,0,35.0,SELFENQUIRY,1,15.0,SALARIED,MALE,3,4.0,DELUXE,4.0,UNMARRIED,1.0,0,2,1,2.0,MANAGER,21540.0
200374,0,28.0,SELFENQUIRY,3,15.0,SALARIED,MALE,3,3.0,DELUXE,3.0,SINGLE,2.0,0,3,1,0.0,MANAGER,20253.0
200375,0,49.0,SELFENQUIRY,1,13.0,SALARIED,MALE,2,4.0,STANDARD,3.0,UNMARRIED,1.0,0,2,1,1.0,SENIORMANAGER,25965.0
200377,0,36.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,3,3.0,BASIC,3.0,DIVORCED,5.0,0,5,1,0.0,EXECUTIVE,17543.0
200378,1,34.0,COMPANYINVITED,3,25.0,SMALLBUSINESS,MALE,3,2.0,DELUXE,3.0,SINGLE,1.0,1,2,1,2.0,MANAGER,20304.0
200379,0,55.0,SELFENQUIRY,1,8.0,SALARIED,FEMALE,3,3.0,SUPERDELUXE,3.0,SINGLE,3.0,1,5,0,1.0,AVP,31659.0
200381,0,30.0,SELFENQUIRY,3,8.0,LARGEBUSINESS,MALE,3,3.0,BASIC,4.0,DIVORCED,2.0,0,3,1,2.0,EXECUTIVE,17476.0
200382,1,26.0,COMPANYINVITED,1,9.0,LARGEBUSINESS,MALE,3,3.0,BASIC,5.0,SINGLE,1.0,0,3,0,2.0,EXECUTIVE,18102.0
200383,0,22.0,SELFENQUIRY,1,17.0,SMALLBUSINESS,FEMALE,2,3.0,BASIC,4.0,DIVORCED,2.0,0,2,1,0.0,EXECUTIVE,17244.0
200384,0,36.0,SELFENQUIRY,3,8.0,SMALLBUSINESS,MALE,3,4.0,STANDARD,3.0,DIVORCED,2.0,0,2,1,0.0,SENIORMANAGER,22596.0
